M; D; DLS: Dead store to data in testcases.CWE190_Integer_Overflow.s07.J1502.handle() ;at J1502.java:[line 8]
H; B; DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s07.J1503.processB2G() ;at J1503.java:[line 17]
M; D; DLS: Dead store to data in testcases.CWE190_Integer_Overflow.s07.J1503.processG2B() ;at J1503.java:[line 12]
M; D; DLS: Dead store to data in testcases.CWE190_Integer_Overflow.s07.J1503.processB2G() ;at J1503.java:[line 19]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-72]
M; D; DLS: Dead store to data in testcases.CWE190_Integer_Overflow.s07.J1500.handle() ;at J1500.java:[line 8]
H; D; RV: Remainder of 32-bit signed random integer computed in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1200.handle() ;at J1200.java:[line 11]
H; B; DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1200.handle() ;at J1200.java:[line 8]
H; B; DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1202.handle() ;at J1202.java:[line 8]
H; B; DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1201.processB2G() ;at J1201.java:[line 22]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-66]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
H; B; DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1203.processB2G() ;at J1203.java:[line 22]
M; M; SWL: testcases.CWE833_Deadlock.J2693.helperAddB() calls Thread.sleep() with a lock held ;at J2693.java:[line 13]
M; M; SWL: testcases.CWE833_Deadlock.J2693.helperMultiplyB() calls Thread.sleep() with a lock held ;at J2693.java:[line 25]
M; M; SWL: testcases.CWE833_Deadlock.J2693.helperAddG1() calls Thread.sleep() with a lock held ;at J2693.java:[line 58]
M; M; SWL: testcases.CWE833_Deadlock.J2693.helperMultiplyG1() calls Thread.sleep() with a lock held ;at J2693.java:[line 70]
M; M; SWL: testcases.CWE833_Deadlock.J2694.helperAddB() calls Thread.sleep() with a lock held ;at J2694.java:[line 13]
M; M; SWL: testcases.CWE833_Deadlock.J2694.helperMultiplyB() calls Thread.sleep() with a lock held ;at J2694.java:[line 25]
M; M; SWL: testcases.CWE833_Deadlock.J2694.helperAddG1() calls Thread.sleep() with a lock held ;at J2694.java:[line 41]
M; M; SWL: testcases.CWE833_Deadlock.J2694.helperMultiplyG1() calls Thread.sleep() with a lock held ;at J2694.java:[line 53]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-56]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
H; B; DMI: Random object created and used only once in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2591.handle() ;at J2591.java:[line 9]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2591.handle() ;at J2591.java:[line 10]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2592.processG2B() ;at J2592.java:[line 13]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2590.processG2B() ;at J2590.java:[line 13]
H; B; DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s07.J1509.processB2G() ;at J1509.java:[line 17]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2595.handle() ;at J2595.java:[line 50]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2596.processG2B() ;at J2596.java:[line 18]
H; B; DMI: Random object created and used only once in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2593.handle() ;at J2593.java:[line 9]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2593.handle() ;at J2593.java:[line 10]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2594.processG2B() ;at J2594.java:[line 13]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2599.handle() ;at J2599.java:[line 50]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2597.handle() ;at J2597.java:[line 50]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2598.processG2B() ;at J2598.java:[line 18]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-58]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2581.handle() ;at J2581.java:[line 40]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2584.processG2B() ;at J2584.java:[line 13]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2585.handle() ;at J2585.java:[line 18]
M; M; SWL: testcases.CWE833_Deadlock.J2690.helperBowB(J2690) calls Thread.sleep() with a lock held ;at J2690.java:[line 9]
M; M; SWL: testcases.CWE833_Deadlock.J2690.helperBowG1(J2690) calls Thread.sleep() with a lock held ;at J2690.java:[line 22]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2582.processG2B() ;at J2582.java:[line 16]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2583.handle() ;at J2583.java:[line 18]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2588.processG2B() ;at J2588.java:[line 13]
H; B; DMI: Random object created and used only once in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2589.handle() ;at J2589.java:[line 9]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2589.handle() ;at J2589.java:[line 10]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2586.processG2B() ;at J2586.java:[line 13]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s03.J2587.handle() ;at J2587.java:[line 18]
M; M; UL: testcases.CWE833_Deadlock.J2686.helperAddB() does not release lock on all exception paths ;at J2686.java:[line 12]
M; M; UL: testcases.CWE833_Deadlock.J2686.helperMultiplyB() does not release lock on all exception paths ;at J2686.java:[line 27]
M; M; UL: testcases.CWE833_Deadlock.J2686.helperAddG1() does not release lock on all exception paths ;at J2686.java:[line 46]
M; M; UL: testcases.CWE833_Deadlock.J2686.helperMultiplyG1() does not release lock on all exception paths ;at J2686.java:[line 61]
M; M; SWL: testcases.CWE833_Deadlock.J2687.helperBowB(J2687) calls Thread.sleep() with a lock held ;at J2687.java:[line 14]
M; M; SWL: testcases.CWE833_Deadlock.J2687.helperBowG1(J2687) calls Thread.sleep() with a lock held ;at J2687.java:[line 36]
M; M; UL: testcases.CWE833_Deadlock.J2685.helperAddB() does not release lock on all exception paths ;at J2685.java:[line 12]
M; M; UL: testcases.CWE833_Deadlock.J2685.helperMultiplyB() does not release lock on all exception paths ;at J2685.java:[line 27]
M; M; UL: testcases.CWE833_Deadlock.J2685.helperAddG1() does not release lock on all exception paths ;at J2685.java:[line 63]
M; M; UL: testcases.CWE833_Deadlock.J2685.helperMultiplyG1() does not release lock on all exception paths ;at J2685.java:[line 78]
M; M; SWL: testcases.CWE833_Deadlock.J2688.helperBowB(J2688) calls Thread.sleep() with a lock held ;at J2688.java:[line 14]
M; M; SWL: testcases.CWE833_Deadlock.J2688.helperBowG1(J2688) calls Thread.sleep() with a lock held ;at J2688.java:[line 29]
M; M; SWL: testcases.CWE833_Deadlock.J2689.helperBowB(J2689) calls Thread.sleep() with a lock held ;at J2689.java:[line 9]
M; M; SWL: testcases.CWE833_Deadlock.J2689.helperBowG1(J2689) calls Thread.sleep() with a lock held ;at J2689.java:[line 40]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2546.processG2B(HttpServletRequest, HttpServletResponse) ;at J2546.java:[line 13]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2544.processG2B() ;at J2544.java:[line 18]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2545.handle(HttpServletRequest, HttpServletResponse) ;at J2545.java:[line 21]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2542.processG2B() ;at J2542.java:[line 18]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2543.handle() ;at J2543.java:[line 16]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2543.handle() ;at J2543.java:[line 58]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2540.processG2B() ;at J2540.java:[line 18]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2541.handle() ;at J2541.java:[line 16]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2541.handle() ;at J2541.java:[line 58]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
M; B; FI: Explicit invocation of testcases.CWE586_Explicit_Call_to_Finalize.CWE586_Explicit_Call_to_Finalize__basic_Helper.finalize() in testcases.CWE586_Explicit_Call_to_Finalize.J2373.handle() ;at J2373.java:[line 11]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1217.processG2B()  Dereferenced;at J1217.java:[line 24]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1217.processB2G()  Dereferenced;at J1217.java:[line 71]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1218.handle() ;at J1218.java:[line 49]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1219.processG2B() ;at J1219.java:[line 18]
M; D; UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1219.processG2B() seems to be useless ;at J1219.java:[line 20]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1216.handle()  Dereferenced;at J1216.java:[line 55]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1206.handle()  Dereferenced;at J1206.java:[line 15]
H; B; DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1206.handle() ;at J1206.java:[line 8]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1207.processG2B()  Dereferenced;at J1207.java:[line 19]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1207.processB2G()  Dereferenced;at J1207.java:[line 31]
H; B; DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1207.processB2G() ;at J1207.java:[line 24]
H; D; RV: Remainder of 32-bit signed random integer computed in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1208.handle() ;at J1208.java:[line 10]
H; B; DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1208.handle() ;at J1208.java:[line 8]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1208.handle() ;at J1208.java:[line 9]
H; B; DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1209.processB2G() ;at J1209.java:[line 18]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1209.processG2B() ;at J1209.java:[line 13]
M; D; UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1209.processG2B() seems to be useless ;at J1209.java:[line 15]
H; B; DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1204.handle() ;at J1204.java:[line 8]
H; D; RV: Remainder of 32-bit signed random integer computed in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1204.handle() ;at J1204.java:[line 10]
H; B; DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J1205.processB2G() ;at J1205.java:[line 18]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-86]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2558.processG2B(HttpServletRequest, HttpServletResponse) ;at J2558.java:[line 14]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-56]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2559.handle(HttpServletRequest, HttpServletResponse) ;at J2559.java:[line 25]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2554.processG2B(HttpServletRequest, HttpServletResponse) ;at J2554.java:[line 13]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2555.handle(HttpServletRequest, HttpServletResponse) ;at J2555.java:[line 18]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2556.processG2B(HttpServletRequest, HttpServletResponse) ;at J2556.java:[line 13]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2557.handle(HttpServletRequest, HttpServletResponse) ;at J2557.java:[line 25]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2550.processG2B(HttpServletRequest, HttpServletResponse) ;at J2550.java:[line 13]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2551.handle(HttpServletRequest, HttpServletResponse) ;at J2551.java:[line 18]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2552.processG2B(HttpServletRequest, HttpServletResponse) ;at J2552.java:[line 13]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2553.handle(HttpServletRequest, HttpServletResponse) ;at J2553.java:[line 18]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2517.handle() ;at J2517.java:[line 56]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2518.processG2B() ;at J2518.java:[line 17]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2515.handle() ;at J2515.java:[line 56]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2516.processG2B() ;at J2516.java:[line 17]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2547.handle(HttpServletRequest, HttpServletResponse) ;at J2547.java:[line 21]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2548.processG2B(HttpServletRequest, HttpServletResponse) ;at J2548.java:[line 13]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2549.handle(HttpServletRequest, HttpServletResponse) ;at J2549.java:[line 21]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2519.handle() ;at J2519.java:[line 56]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2528.processG2B() ;at J2528.java:[line 17]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2529.handle() ;at J2529.java:[line 56]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2526.processG2B() ;at J2526.java:[line 16]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2527.handle() ;at J2527.java:[line 56]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2524.processG2B() ;at J2524.java:[line 16]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2525.handle() ;at J2525.java:[line 47]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2522.processG2B() ;at J2522.java:[line 16]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2523.handle() ;at J2523.java:[line 47]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2520.processG2B() ;at J2520.java:[line 17]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2521.handle() ;at J2521.java:[line 47]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2539.handle() ;at J2539.java:[line 16]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2539.handle() ;at J2539.java:[line 58]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2537.handle() ;at J2537.java:[line 21]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2538.processG2B() ;at J2538.java:[line 13]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2535.handle() ;at J2535.java:[line 21]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2536.processG2B() ;at J2536.java:[line 13]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2533.handle() ;at J2533.java:[line 21]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2534.processG2B() ;at J2534.java:[line 13]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2531.handle() ;at J2531.java:[line 56]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2532.processG2B() ;at J2532.java:[line 17]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s01.J2530.processG2B() ;at J2530.java:[line 17]
M; C; NP: tempFile could be null and is guaranteed to be dereferenced in testcases.CWE379_Temporary_File_Creation_in_Insecure_Dir.J1982.handle()  Dereferenced;at J1982.java:[line 44]
M; B; RV: Exceptional return value of java.io.File.delete() ignored in testcases.CWE379_Temporary_File_Creation_in_Insecure_Dir.J1982.handle() ;at J1982.java:[line 45]
M; C; NP: tempFile could be null and is guaranteed to be dereferenced in testcases.CWE379_Temporary_File_Creation_in_Insecure_Dir.J1983.process1()  Dereferenced;at J1983.java:[line 56]
M; B; RV: Exceptional return value of java.io.File.delete() ignored in testcases.CWE379_Temporary_File_Creation_in_Insecure_Dir.J1983.process1() ;at J1983.java:[line 57]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE400_Resource_Exhaustion.s01.J2043.processB2G() ;at J2043.java:[line 27]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE400_Resource_Exhaustion.s01.J2042.handle() ;at J2042.java:[line 15]
H; B; DMI: Random object created and used only once in testcases.CWE478_Missing_Default_Case_in_Switch.J2166.handle() ;at J2166.java:[line 8]
M; D; SF: Switch statement found in testcases.CWE478_Missing_Default_Case_in_Switch.J2166.handle() where default case is missing ;at J2166.java:[lines 9-14]
H; B; DMI: Random object created and used only once in testcases.CWE478_Missing_Default_Case_in_Switch.J2167.process1() ;at J2167.java:[line 11]
H; B; DMI: Random object created and used only once in testcases.CWE329_Not_Using_Random_IV_with_CBC_Mode.J1849.process1() ;at J1849.java:[line 23]
H; C; INT: Bad comparison of int with 0x8000000000000000L in testcases.CWE190_Integer_Overflow.s02.J1339.processB2G(HttpServletRequest, HttpServletResponse) ;at J1339.java:[line 27]
H; C; INT: Bad comparison of int with 0x8000000000000000L in testcases.CWE190_Integer_Overflow.s02.J1333.processB2G(HttpServletRequest, HttpServletResponse) ;at J1333.java:[line 30]
H; B; DMI: Random object created and used only once in testcases.CWE760_Predictable_Salt_One_Way_Hash.J2498.process1() ;at J2498.java:[line 14]
H; D; DLS: Dead store to secureRandom in testcases.CWE760_Predictable_Salt_One_Way_Hash.J2498.process1() ;at J2498.java:[line 11]
H; B; DMI: Random object created and used only once in testcases.CWE760_Predictable_Salt_One_Way_Hash.J2497.handle() ;at J2497.java:[line 10]
M; D; DLS: Dead store to $L9 in testcases.CWE643_Xpath_Injection.J2446.processG2B() ;at J2446.java:[line 38]
M; D; DLS: Dead store to $L9 in testcases.CWE643_Xpath_Injection.J2446.processB2G() ;at J2446.java:[line 97]
M; D; DLS: Dead store to $L9 in testcases.CWE643_Xpath_Injection.J2445.handle() ;at J2445.java:[line 69]
H; C; INT: Bad comparison of int with 0x8000000000000000L in testcases.CWE190_Integer_Overflow.s02.J1315.processB2G() ;at J1315.java:[line 65]
H; C; INT: Bad comparison of int with 0x8000000000000000L in testcases.CWE190_Integer_Overflow.s02.J1321.processB2G() ;at J1321.java:[line 30]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE190_Integer_Overflow.s02.J1326.handle() ;at J1326.java:[line 15]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE190_Integer_Overflow.s02.J1327.processB2G() ;at J1327.java:[line 25]
H; C; INT: Bad comparison of int with 0x8000000000000000L in testcases.CWE190_Integer_Overflow.s02.J1327.processB2G() ;at J1327.java:[line 67]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE190_Integer_Overflow.s02.J1322.handle() ;at J1322.java:[line 15]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE190_Integer_Overflow.s02.J1323.processB2G() ;at J1323.java:[line 25]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE190_Integer_Overflow.s02.J1324.handle() ;at J1324.java:[line 15]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE190_Integer_Overflow.s02.J1325.processB2G() ;at J1325.java:[line 27]
H; B; DMI: Random object created and used only once in testcases.CWE191_Integer_Underflow.s05.J1652.handle() ;at J1652.java:[line 6]
H; B; DMI: Random object created and used only once in testcases.CWE191_Integer_Underflow.s05.J1653.processB2G() ;at J1653.java:[line 16]
M; D; UC: Useless condition: it's always data != -2147483648 because variable type is short ;at J1405.java:[line 52]
H; C; INT: Bad comparison of int with 0x8000000000000000L in testcases.CWE190_Integer_Overflow.s04.J1405.processB2G() ;at J1405.java:[line 52]
H; B; DMI: Random object created and used only once in testcases.CWE191_Integer_Underflow.s05.J1678.handle() ;at J1678.java:[line 8]
H; B; DMI: Random object created and used only once in testcases.CWE191_Integer_Underflow.s05.J1679.processB2G() ;at J1679.java:[line 18]
M; D; INT: Vacuous comparison of integer value testcases.CWE191_Integer_Underflow.s05.J1673.processB2G() ;at J1673.java:[line 18]
M; D; DLS: Dead store to data in testcases.CWE191_Integer_Underflow.s05.J1682.handle() ;at J1682.java:[line 41]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE191_Integer_Underflow.s05.J1663.processB2G() ;at J1663.java:[line 25]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE191_Integer_Underflow.s05.J1662.handle() ;at J1662.java:[line 15]
H; B; DMI: Random object created and used only once in testcases.CWE571_Expression_Always_True.J2336.process1() ;at J2336.java:[line 11]
H; B; DMI: Random object created and used only once in testcases.CWE191_Integer_Underflow.s03.J1587.processB2G() ;at J1587.java:[line 18]
H; B; DMI: Random object created and used only once in testcases.CWE191_Integer_Underflow.s03.J1586.handle() ;at J1586.java:[line 6]
H; B; DMI: Random object created and used only once in testcases.CWE191_Integer_Underflow.s03.J1589.processB2G() ;at J1589.java:[line 16]
H; B; DMI: Random object created and used only once in testcases.CWE191_Integer_Underflow.s03.J1588.handle() ;at J1588.java:[line 6]
H; B; DMI: Random object created and used only once in testcases.CWE571_Expression_Always_True.J2330.process1() ;at J2330.java:[line 11]
H; B; DMI: Random object created and used only once in testcases.CWE191_Integer_Underflow.s05.J1687.processB2G() ;at J1687.java:[line 16]
M; D; DLS: Dead store to data in testcases.CWE191_Integer_Underflow.s05.J1687.processG2B() ;at J1687.java:[line 11]
M; D; DLS: Dead store to data in testcases.CWE191_Integer_Underflow.s05.J1687.processB2G() ;at J1687.java:[line 18]
M; D; DLS: Dead store to data in testcases.CWE191_Integer_Underflow.s05.J1685.processG2B() ;at J1685.java:[line 11]
M; D; DLS: Dead store to data in testcases.CWE191_Integer_Underflow.s05.J1685.processB2G() ;at J1685.java:[line 18]
H; B; DMI: Random object created and used only once in testcases.CWE191_Integer_Underflow.s05.J1686.handle() ;at J1686.java:[line 6]
M; D; DLS: Dead store to data in testcases.CWE191_Integer_Underflow.s05.J1686.handle() ;at J1686.java:[line 7]
M; D; DLS: Dead store to data in testcases.CWE191_Integer_Underflow.s05.J1683.processG2B() ;at J1683.java:[line 15]
M; D; DLS: Dead store to data in testcases.CWE191_Integer_Underflow.s05.J1683.processB2G() ;at J1683.java:[line 52]
M; D; DLS: Dead store to data in testcases.CWE191_Integer_Underflow.s05.J1684.handle() ;at J1684.java:[line 7]
H; B; DMI: Random object created and used only once in testcases.CWE571_Expression_Always_True.J2326.process1() ;at J2326.java:[line 10]
H; B; DMI: Random object created and used only once in testcases.CWE571_Expression_Always_True.J2325.handle() ;at J2325.java:[line 7]
H; B; DMI: Random object created and used only once in testcases.CWE571_Expression_Always_True.J2324.process1() ;at J2324.java:[line 10]
H; B; DMI: Random object created and used only once in testcases.CWE191_Integer_Underflow.s03.J1598.handle() ;at J1598.java:[line 6]
H; B; DMI: Random object created and used only once in testcases.CWE191_Integer_Underflow.s05.J1692.handle() ;at J1692.java:[line 6]
H; B; DMI: Random object created and used only once in testcases.CWE191_Integer_Underflow.s05.J1693.processB2G() ;at J1693.java:[line 16]
H; B; DMI: Random object created and used only once in testcases.CWE571_Expression_Always_True.J2322.process1() ;at J2322.java:[line 12]
H; B; DMI: Random object created and used only once in testcases.CWE191_Integer_Underflow.s03.J1599.processB2G() ;at J1599.java:[line 18]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE129_Improper_Validation_of_Array_Index.s02.J1118.handle() ;at J1118.java:[line 15]
