dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1297;True;CWE-22;23.681147813796997;total_tokens: 2352, completion_tokens: 489, prompt_tokens: 1863;0.033299999999999996;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1298;True;CWE-20;15.427419424057007;total_tokens: 646, completion_tokens: 218, prompt_tokens: 428;0.01082;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1298;True;CWE-190;22.629220962524414;total_tokens: 1482, completion_tokens: 352, prompt_tokens: 1130;0.021859999999999997;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1299;True;CWE-20;17.189476013183594;total_tokens: 848, completion_tokens: 318, prompt_tokens: 530;0.014839999999999999;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1299;False;CWE-20;23.5411696434021;total_tokens: 1892, completion_tokens: 458, prompt_tokens: 1434;0.02808;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1300;True;CWE-117;39.182212114334106;total_tokens: 787, completion_tokens: 377, prompt_tokens: 410;0.015409999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1300;False;;42.25837802886963;total_tokens: 1739, completion_tokens: 486, prompt_tokens: 1253;0.02711;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1301;True;CWE-117;26.640759229660034;total_tokens: 985, completion_tokens: 473, prompt_tokens: 512;0.01931;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1301;False;;39.79640316963196;total_tokens: 2220, completion_tokens: 667, prompt_tokens: 1553;0.03554;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1302;True;CWE-20;12.867112398147583;total_tokens: 750, completion_tokens: 304, prompt_tokens: 446;0.01358;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1302;False;CWE-20;20.557445526123047;total_tokens: 1719, completion_tokens: 467, prompt_tokens: 1252;0.02653;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1303;True;CWE-117;22.8817241191864;total_tokens: 882, completion_tokens: 334, prompt_tokens: 548;0.0155;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1303;None;CWE-117;30.15346050262451;total_tokens: 1992, completion_tokens: 506, prompt_tokens: 1486;0.030039999999999997;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1304;True;CWE-20;15.159637928009033;total_tokens: 1047, completion_tokens: 368, prompt_tokens: 679;0.01783;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1304;False;CWE-20;22.912718057632446;total_tokens: 2346, completion_tokens: 564, prompt_tokens: 1782;0.03474;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1305;True;CWE-20;14.90233063697815;total_tokens: 1034, completion_tokens: 269, prompt_tokens: 765;0.01572;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1305;True;CWE-20;18.783377647399902;total_tokens: 2243, completion_tokens: 388, prompt_tokens: 1855;0.03019;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1306;True;CWE-190;21.617143630981445;total_tokens: 638, completion_tokens: 292, prompt_tokens: 346;0.012219999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1306;True;CWE-190;28.246381282806396;total_tokens: 1462, completion_tokens: 422, prompt_tokens: 1040;0.023059999999999997;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1307;False;;25.14312219619751;total_tokens: 909, completion_tokens: 477, prompt_tokens: 432;0.018629999999999997;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1307;False;;31.883140563964844;total_tokens: 1996, completion_tokens: 599, prompt_tokens: 1397;0.031939999999999996;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1308;True;CWE-20;19.221884965896606;total_tokens: 810, completion_tokens: 284, prompt_tokens: 526;0.013779999999999997;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1308;True;CWE-190;23.51805067062378;total_tokens: 1834, completion_tokens: 442, prompt_tokens: 1392;0.027179999999999996;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1309;True;CWE-20;11.110302925109863;total_tokens: 873, completion_tokens: 261, prompt_tokens: 612;0.01395;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1309;False;CWE-20;20.277250051498413;total_tokens: 2013, completion_tokens: 472, prompt_tokens: 1541;0.029570000000000003;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1310;True;CWE-200;12.737659454345703;total_tokens: 621, completion_tokens: 218, prompt_tokens: 403;0.01057;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1310;False;;24.84758734703064;total_tokens: 1444, completion_tokens: 364, prompt_tokens: 1080;0.02172;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1311;True;CWE-200;13.313565254211426;total_tokens: 752, completion_tokens: 263, prompt_tokens: 489;0.01278;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1311;False;CWE-200;23.14608860015869;total_tokens: 1754, completion_tokens: 457, prompt_tokens: 1297;0.02668;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1312;False;;12.718683958053589;total_tokens: 572, completion_tokens: 216, prompt_tokens: 356;0.01004;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1312;False;;21.12542986869812;total_tokens: 1371, completion_tokens: 387, prompt_tokens: 984;0.02145;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1313;False;;17.68988609313965;total_tokens: 790, completion_tokens: 348, prompt_tokens: 442;0.01486;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1313;False;;35.57365894317627;total_tokens: 1811, completion_tokens: 523, prompt_tokens: 1288;0.028569999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1314;True;CWE-20;14.103210687637329;total_tokens: 871, completion_tokens: 271, prompt_tokens: 600;0.01413;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1314;True;CWE-20;21.265583515167236;total_tokens: 1959, completion_tokens: 432, prompt_tokens: 1527;0.02823;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1315;True;CWE-20;9.838540077209473;total_tokens: 954, completion_tokens: 268, prompt_tokens: 686;0.0149;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1315;True;CWE-200 CWE-20;19.725810527801514;total_tokens: 2148, completion_tokens: 452, prompt_tokens: 1696;0.03052;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1316;False;;10.975321292877197;total_tokens: 833, completion_tokens: 269, prompt_tokens: 564;0.01371;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1316;True;CWE-20;15.851773738861084;total_tokens: 1895, completion_tokens: 442, prompt_tokens: 1453;0.02779;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1317;True;CWE-20;21.682596921920776;total_tokens: 895, completion_tokens: 245, prompt_tokens: 650;0.013850000000000001;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1317;False;;34.87836790084839;total_tokens: 2048, completion_tokens: 447, prompt_tokens: 1601;0.02942;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1318;False;;9.222697019577026;total_tokens: 581, completion_tokens: 235, prompt_tokens: 346;0.010509999999999999;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1318;True;CWE-190;16.18490958213806;total_tokens: 1314, completion_tokens: 331, prompt_tokens: 983;0.01976;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1319;False;;19.185481548309326;total_tokens: 765, completion_tokens: 333, prompt_tokens: 432;0.01431;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1319;False;;23.205513954162598;total_tokens: 1709, completion_tokens: 456, prompt_tokens: 1253;0.02621;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1320;False;;5.349490165710449;total_tokens: 573, completion_tokens: 220, prompt_tokens: 353;0.01013;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1320;False;;12.574589729309082;total_tokens: 1357, completion_tokens: 375, prompt_tokens: 982;0.02107;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1321;False;;9.330209732055664;total_tokens: 774, completion_tokens: 335, prompt_tokens: 439;0.01444;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1321;False;;15.771440505981445;total_tokens: 1722, completion_tokens: 453, prompt_tokens: 1269;0.026279999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1322;True;CWE-20;9.619567155838013;total_tokens: 735, completion_tokens: 170, prompt_tokens: 565;0.01075;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1322;False;CWE-20;18.411283493041992;total_tokens: 1681, completion_tokens: 325, prompt_tokens: 1356;0.023309999999999997;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1323;True;CWE-20;6.016840219497681;total_tokens: 890, completion_tokens: 239, prompt_tokens: 651;0.01368;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1323;False;CWE-20;13.202291011810303;total_tokens: 1971, completion_tokens: 374, prompt_tokens: 1597;0.02719;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1324;True;CWE-190;11.544992446899414;total_tokens: 550, completion_tokens: 204, prompt_tokens: 346;0.00958;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1324;False;;15.981481313705444;total_tokens: 1303, completion_tokens: 351, prompt_tokens: 952;0.02005;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1325;False;;18.569648265838623;total_tokens: 745, completion_tokens: 313, prompt_tokens: 432;0.01371;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1325;False;;22.72286629676819;total_tokens: 1684, completion_tokens: 451, prompt_tokens: 1233;0.02586;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1326;False;;5.819584369659424;total_tokens: 592, completion_tokens: 222, prompt_tokens: 370;0.010360000000000001;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1326;False;;17.35818839073181;total_tokens: 1417, completion_tokens: 399, prompt_tokens: 1018;0.022150000000000003;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1327;False;;35.62627029418945;total_tokens: 793, completion_tokens: 337, prompt_tokens: 456;0.014670000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1327;True;CWE-190;39.19848871231079;total_tokens: 1777, completion_tokens: 472, prompt_tokens: 1305;0.02721;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1328;True;CWE-20;9.857261180877686;total_tokens: 763, completion_tokens: 200, prompt_tokens: 563;0.01163;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1328;False;CWE-20;14.592301368713379;total_tokens: 1753, completion_tokens: 371, prompt_tokens: 1382;0.02495;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1329;True;CWE-20;12.718024730682373;total_tokens: 924, completion_tokens: 277, prompt_tokens: 647;0.01478;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1329;False;CWE-20;20.742168188095093;total_tokens: 2106, completion_tokens: 479, prompt_tokens: 1627;0.03064;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1330;False;;7.689474821090698;total_tokens: 584, completion_tokens: 240, prompt_tokens: 344;0.01064;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1330;True;CWE-190;12.245339155197144;total_tokens: 1310, completion_tokens: 326, prompt_tokens: 984;0.01962;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1331;False;;19.54191541671753;total_tokens: 758, completion_tokens: 330, prompt_tokens: 428;0.014180000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1331;True;CWE-190;29.295750856399536;total_tokens: 1742, completion_tokens: 500, prompt_tokens: 1242;0.02742;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1332;False;;8.398974895477295;total_tokens: 555, completion_tokens: 187, prompt_tokens: 368;0.00929;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1332;True;CWE-190;12.82719349861145;total_tokens: 1323, completion_tokens: 344, prompt_tokens: 979;0.02011;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1333;False;;21.409430503845215;total_tokens: 797, completion_tokens: 345, prompt_tokens: 452;0.014869999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1333;True;CWE-190;26.093425035476685;total_tokens: 1796, completion_tokens: 491, prompt_tokens: 1305;0.027779999999999996;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1334;True;CWE-190;31.315226793289185;total_tokens: 964, completion_tokens: 336, prompt_tokens: 628;0.01636;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1334;False;;42.529337644577026;total_tokens: 2119, completion_tokens: 471, prompt_tokens: 1648;0.03061;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1335;True;CWE-20;9.554933786392212;total_tokens: 1088, completion_tokens: 376, prompt_tokens: 712;0.0184;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1335;False;;17.600871801376343;total_tokens: 2381, completion_tokens: 525, prompt_tokens: 1856;0.03431;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1336;True;CWE-20;8.02717638015747;total_tokens: 887, completion_tokens: 319, prompt_tokens: 568;0.01525;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1336;False;;22.929205417633057;total_tokens: 2020, completion_tokens: 509, prompt_tokens: 1511;0.030379999999999997;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1337;True;CWE-20;25.8926739692688;total_tokens: 1009, completion_tokens: 357, prompt_tokens: 652;0.01723;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1337;False;;35.05212163925171;total_tokens: 2243, completion_tokens: 526, prompt_tokens: 1717;0.03294999999999999;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1338;False;;15.307608842849731;total_tokens: 962, completion_tokens: 351, prompt_tokens: 611;0.01664;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1338;True;CWE-89;22.993120670318604;total_tokens: 2135, completion_tokens: 506, prompt_tokens: 1629;0.03147;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1339;True;CWE-89;25.387353897094727;total_tokens: 1008, completion_tokens: 313, prompt_tokens: 695;0.01634;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1339;False;CWE-89;35.84109663963318;total_tokens: 2222, completion_tokens: 463, prompt_tokens: 1759;0.03148;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1340;False;;18.30147433280945;total_tokens: 767, completion_tokens: 358, prompt_tokens: 409;0.01483;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1340;True;CWE-190;25.69051957130432;total_tokens: 1723, completion_tokens: 491, prompt_tokens: 1232;0.027049999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1341;True;CWE-190;22.626911878585815;total_tokens: 798, completion_tokens: 305, prompt_tokens: 493;0.01408;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1341;False;CWE-190;29.284274578094482;total_tokens: 1775, completion_tokens: 428, prompt_tokens: 1347;0.02631;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1342;True;CWE-20;10.922767400741577;total_tokens: 860, completion_tokens: 213, prompt_tokens: 647;0.01286;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1342;True;CWE-190;18.9407057762146;total_tokens: 1918, completion_tokens: 355, prompt_tokens: 1563;0.026279999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1343;True;CWE-200;9.339983463287354;total_tokens: 1020, completion_tokens: 289, prompt_tokens: 731;0.015979999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1343;False;CWE-200;17.850182056427002;total_tokens: 2264, completion_tokens: 457, prompt_tokens: 1807;0.03178;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1344;True;CWE-20;11.15730357170105;total_tokens: 640, completion_tokens: 214, prompt_tokens: 426;0.010679999999999999;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1344;None;CWE-20;17.25330877304077;total_tokens: 1481, completion_tokens: 359, prompt_tokens: 1122;0.02199;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1345;True;CWE-117;7.5406270027160645;total_tokens: 774, completion_tokens: 248, prompt_tokens: 526;0.0127;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1345;True;CWE-20;15.914006233215332;total_tokens: 1769, completion_tokens: 413, prompt_tokens: 1356;0.02595;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1346;True;CWE-190;11.937691926956177;total_tokens: 704, completion_tokens: 296, prompt_tokens: 408;0.01296;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1346;False;;21.708393335342407;total_tokens: 1620, completion_tokens: 452, prompt_tokens: 1168;0.02524;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1347;False;;31.68269968032837;total_tokens: 949, completion_tokens: 441, prompt_tokens: 508;0.01831;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1347;True;CWE-190;36.09913396835327;total_tokens: 2104, completion_tokens: 591, prompt_tokens: 1513;0.03286;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1348;True;CWE-20;10.656620502471924;total_tokens: 706, completion_tokens: 262, prompt_tokens: 444;0.012300000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1348;True;CWE-190;30.241167068481445;total_tokens: 1612, completion_tokens: 406, prompt_tokens: 1206;0.02424;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1349;True;CWE-20;14.015733003616333;total_tokens: 824, completion_tokens: 280, prompt_tokens: 544;0.013840000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1349;True;CWE-190 CWE-20;25.13652276992798;total_tokens: 1914, completion_tokens: 490, prompt_tokens: 1424;0.02894;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1350;True;CWE-20;7.780937671661377;total_tokens: 951, completion_tokens: 274, prompt_tokens: 677;0.01499;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1350;False;CWE-20;14.676932573318481;total_tokens: 2112, completion_tokens: 428, prompt_tokens: 1684;0.029679999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1351;True;CWE-20;8.9735848903656;total_tokens: 1018, completion_tokens: 257, prompt_tokens: 761;0.01532;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1351;True;CWE-190;13.417856931686401;total_tokens: 2225, completion_tokens: 390, prompt_tokens: 1835;0.03005;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1352;False;;10.741992235183716;total_tokens: 572, completion_tokens: 228, prompt_tokens: 344;0.01028;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1352;True;CWE-190;13.81416916847229;total_tokens: 1308, completion_tokens: 336, prompt_tokens: 972;0.019799999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1353;False;;16.6782546043396;total_tokens: 742, completion_tokens: 314, prompt_tokens: 428;0.0137;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1353;False;;23.26806640625;total_tokens: 1654, completion_tokens: 428, prompt_tokens: 1226;0.0251;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1354;True;CWE-20;13.02753233909607;total_tokens: 799, completion_tokens: 275, prompt_tokens: 524;0.013490000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1354;True;CWE-190;16.82315969467163;total_tokens: 1811, completion_tokens: 432, prompt_tokens: 1379;0.026750000000000003;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1355;True;CWE-190;8.448765754699707;total_tokens: 896, completion_tokens: 288, prompt_tokens: 608;0.014719999999999999;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1355;False;CWE-190;11.649695634841919;total_tokens: 1973, completion_tokens: 413, prompt_tokens: 1560;0.027989999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1356;True;CWE-20;11.912817239761353;total_tokens: 670, completion_tokens: 269, prompt_tokens: 401;0.01208;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1356;False;CWE-20;16.859680652618408;total_tokens: 1597, completion_tokens: 470, prompt_tokens: 1127;0.02537;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1357;True;CWE-079;41.3633131980896;total_tokens: 851, completion_tokens: 366, prompt_tokens: 485;0.01583;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1357;False;CWE-079;46.43190860748291;total_tokens: 1966, completion_tokens: 574, prompt_tokens: 1392;0.03114;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1358;False;;16.41817355155945;total_tokens: 567, completion_tokens: 213, prompt_tokens: 354;0.00993;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1358;False;;24.139633655548096;total_tokens: 1343, completion_tokens: 366, prompt_tokens: 977;0.020749999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1359;False;;24.84826970100403;total_tokens: 813, completion_tokens: 375, prompt_tokens: 438;0.015629999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1359;False;;29.37009286880493;total_tokens: 1862, completion_tokens: 555, prompt_tokens: 1307;0.029719999999999996;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1360;True;CWE-20;6.242922306060791;total_tokens: 822, completion_tokens: 224, prompt_tokens: 598;0.0127;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1360;True;CWE-20;13.736758708953857;total_tokens: 1860, completion_tokens: 384, prompt_tokens: 1476;0.026279999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1361;True;CWE-20;14.204667568206787;total_tokens: 1034, completion_tokens: 352, prompt_tokens: 682;0.01738;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1361;False;CWE-20;26.624388217926025;total_tokens: 2260, completion_tokens: 488, prompt_tokens: 1772;0.03236;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1362;True;CWE-20;7.719407081604004;total_tokens: 738, completion_tokens: 176, prompt_tokens: 562;0.0109;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1362;False;;20.361217260360718;total_tokens: 1701, completion_tokens: 345, prompt_tokens: 1356;0.02391;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1363;True;CWE-20;14.526970624923706;total_tokens: 868, completion_tokens: 222, prompt_tokens: 646;0.01312;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1363;False;;21.162139654159546;total_tokens: 1926, completion_tokens: 356, prompt_tokens: 1570;0.02638;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1364;False;;5.745579481124878;total_tokens: 569, completion_tokens: 225, prompt_tokens: 344;0.01019;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1364;True;CWE-190;9.511547327041626;total_tokens: 1291, completion_tokens: 322, prompt_tokens: 969;0.01935;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1365;False;;12.315474271774292;total_tokens: 842, completion_tokens: 414, prompt_tokens: 428;0.0167;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1365;False;;24.28643798828125;total_tokens: 1938, completion_tokens: 612, prompt_tokens: 1326;0.031619999999999995;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1366;False;;11.634402751922607;total_tokens: 586, completion_tokens: 235, prompt_tokens: 351;0.010559999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1366;False;;20.802119970321655;total_tokens: 1394, completion_tokens: 401, prompt_tokens: 993;0.02196;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1367;False;;17.075766563415527;total_tokens: 787, completion_tokens: 352, prompt_tokens: 435;0.014909999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1367;True;CWE-190;28.222890853881836;total_tokens: 1789, completion_tokens: 511, prompt_tokens: 1278;0.028109999999999996;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1368;True;CWE-20;11.520607233047485;total_tokens: 792, completion_tokens: 229, prompt_tokens: 563;0.0125;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1368;False;CWE-20;32.13641929626465;total_tokens: 1813, completion_tokens: 402, prompt_tokens: 1411;0.02617;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1369;True;CWE-20;14.103713512420654;total_tokens: 924, completion_tokens: 277, prompt_tokens: 647;0.01478;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1369;None;;21.56138324737549;total_tokens: 2069, completion_tokens: 442, prompt_tokens: 1627;0.02953;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1370;False;;7.738222360610962;total_tokens: 617, completion_tokens: 273, prompt_tokens: 344;0.011630000000000001;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1370;True;CWE-190;10.791465044021606;total_tokens: 1379, completion_tokens: 362, prompt_tokens: 1017;0.02103;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1371;False;;16.461252212524414;total_tokens: 707, completion_tokens: 279, prompt_tokens: 428;0.012650000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1371;False;;24.877713918685913;total_tokens: 1597, completion_tokens: 406, prompt_tokens: 1191;0.02409;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1372;False;;8.666141748428345;total_tokens: 563, completion_tokens: 195, prompt_tokens: 368;0.00953;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1372;True;CWE-190;14.838979482650757;total_tokens: 1298, completion_tokens: 311, prompt_tokens: 987;0.019200000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1373;False;;15.407716989517212;total_tokens: 780, completion_tokens: 328, prompt_tokens: 452;0.014360000000000001;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1373;True;CWE-117;23.415279626846313;total_tokens: 1756, completion_tokens: 468, prompt_tokens: 1288;0.02692;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1432;False;;9.411757946014404;total_tokens: 562, completion_tokens: 211, prompt_tokens: 351;0.00984;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1432;False;;15.313070058822632;total_tokens: 1286, completion_tokens: 317, prompt_tokens: 969;0.019200000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1433;False;;12.137192249298096;total_tokens: 608, completion_tokens: 245, prompt_tokens: 363;0.01098;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1433;False;;16.825568199157715;total_tokens: 1446, completion_tokens: 419, prompt_tokens: 1027;0.02284;2024-01-14
